HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3AAJC4I4FI6RXFRK5CYCHHOGG0WJZM,A1PP6DN7HB6Q9P,Approved,Fri Aug 17 12:40:37 PDT 2018,Fri Aug 17 13:03:15 PDT 2018,Fri Aug 17 19:03:15 PDT 2018,Fri Aug 17 15:15:17 PDT 2018,,,1358,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3CFJTT4SXV4CIU184ZLTEWGHTSU7I6,A2LR1HKNOVDTJ8,Approved,Fri Aug 17 12:40:40 PDT 2018,Fri Aug 17 12:45:43 PDT 2018,Fri Aug 17 18:45:43 PDT 2018,Fri Aug 17 15:15:18 PDT 2018,,,303,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3E4GGUZ1TA5W2OUQYQPAVLEMAGXK2E,AGX171Q54YXPI,Approved,Fri Aug 17 12:40:40 PDT 2018,Fri Aug 17 12:57:26 PDT 2018,Fri Aug 17 18:57:26 PDT 2018,Fri Aug 17 15:15:19 PDT 2018,,,1006,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3EICBYG646AEPMGADYE46JNV7ILCJR,A22IIMLQ7K4B3M,Approved,Fri Aug 17 13:58:35 PDT 2018,Fri Aug 17 14:05:08 PDT 2018,Fri Aug 17 20:05:08 PDT 2018,Fri Aug 17 15:15:18 PDT 2018,,,393,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3H0W84IWBMGAK8J1HUT8YY9P2BHER3,A1T6IYPL8THZ4H,Approved,Fri Aug 17 12:40:38 PDT 2018,Fri Aug 17 12:43:43 PDT 2018,Fri Aug 17 18:43:43 PDT 2018,Fri Aug 17 15:15:18 PDT 2018,,,185,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3I2PTA7R3V8DU7WB01FBR3CPQMJQK6,AQKB8JSBEMXK9,Approved,Fri Aug 17 13:30:38 PDT 2018,Fri Aug 17 13:55:55 PDT 2018,Fri Aug 17 19:55:55 PDT 2018,Fri Aug 17 15:15:20 PDT 2018,,,1517,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3JMSRU9HQK82DF0IQEYIZVYSNHUEVW,A1V2H0UF94ATWY,Rejected,Fri Aug 17 12:40:40 PDT 2018,Fri Aug 17 13:20:00 PDT 2018,Fri Aug 17 19:20:00 PDT 2018,,Fri Aug 17 15:21:58 PDT 2018,The Surveycode provided did not match any completed task code,2360,0% (0/1),0% (0/1),0% (0/1),SCGvDFTDgEqtKHBWW,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3K772S5NPAPXVE5YLPHEKU7JF2JHE9,A3GJ9W2VNUWRHA,Approved,Fri Aug 17 13:26:18 PDT 2018,Fri Aug 17 14:07:24 PDT 2018,Fri Aug 17 20:07:24 PDT 2018,Fri Aug 17 15:15:19 PDT 2018,,,2466,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3LBXNTKX0T9DM8EWIIJEV2U2CVTX9F,A2CF2BD4Q0ZDJN,Approved,Fri Aug 17 14:04:52 PDT 2018,Fri Aug 17 14:48:10 PDT 2018,Fri Aug 17 20:48:10 PDT 2018,Fri Aug 17 15:20:46 PDT 2018,,,2598,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3NXNZ5RS1CBJ7T8505FG13HEA2779N,A3MK7F6KT80AZT,Approved,Fri Aug 17 12:40:33 PDT 2018,Fri Aug 17 13:00:23 PDT 2018,Fri Aug 17 19:00:23 PDT 2018,Fri Aug 17 15:15:19 PDT 2018,,,1190,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3ON104KXQMAX023URIR1CB5FH124WQ,A1P6OXEJ86HQRM,Approved,Fri Aug 17 12:40:40 PDT 2018,Fri Aug 17 12:48:50 PDT 2018,Fri Aug 17 18:48:50 PDT 2018,Fri Aug 17 15:15:17 PDT 2018,,,490,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3P1L2B7AD33LT11D6OZ8HYU40LYOLR,A1ZD8RU6YB0VEU,Approved,Fri Aug 17 12:40:40 PDT 2018,Fri Aug 17 12:54:45 PDT 2018,Fri Aug 17 18:54:45 PDT 2018,Fri Aug 17 15:15:18 PDT 2018,,,845,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3PB5A5BD0XKYM3VDEBLQTK31EF27GE,AZZA3J049G7R5,Approved,Fri Aug 17 12:40:40 PDT 2018,Fri Aug 17 12:51:51 PDT 2018,Fri Aug 17 18:51:51 PDT 2018,Fri Aug 17 15:15:20 PDT 2018,,,671,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3SKRO2GZ735PD3CUFMPWQ24HIAJK1X,AOBTFLJU2BEPR,Approved,Fri Aug 17 12:40:40 PDT 2018,Fri Aug 17 12:47:12 PDT 2018,Fri Aug 17 18:47:12 PDT 2018,Fri Aug 17 15:15:20 PDT 2018,,,392,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3TESA3PJ33OHZGYMTKLAP7KO5Q9MMC,A1JQ4KBFW7U3N1,Approved,Fri Aug 17 12:48:34 PDT 2018,Fri Aug 17 12:59:09 PDT 2018,Fri Aug 17 18:59:09 PDT 2018,Fri Aug 17 15:15:17 PDT 2018,,,635,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3TXD01ZLD6VK8YEPWIC0UNKIWLR4UR,A1VR49TB3Q4BV8,Approved,Fri Aug 17 12:40:36 PDT 2018,Fri Aug 17 12:50:16 PDT 2018,Fri Aug 17 18:50:16 PDT 2018,Fri Aug 17 15:15:18 PDT 2018,,,580,100% (1/1),100% (1/1),100% (1/1),1.53453E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3WMINLGALDH3OTD6JS1RDKKCHVGCA0,A3US51RJ9AWSEE,Approved,Fri Aug 17 12:44:47 PDT 2018,Fri Aug 17 13:09:34 PDT 2018,Fri Aug 17 19:09:34 PDT 2018,Fri Aug 17 15:15:19 PDT 2018,,,1487,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3WMINLGALDH3OTD6JS1RDKKCHVKCA4,A1Q9DQOLJB8O83,Approved,Fri Aug 17 13:09:58 PDT 2018,Fri Aug 17 13:18:06 PDT 2018,Fri Aug 17 19:18:06 PDT 2018,Fri Aug 17 15:15:18 PDT 2018,,,488,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3WT783CTPDV873IYP61N8V4IZD1CBV,A1YILFU07P6DND,Approved,Fri Aug 17 12:40:38 PDT 2018,Fri Aug 17 12:45:41 PDT 2018,Fri Aug 17 18:45:41 PDT 2018,Fri Aug 17 15:15:18 PDT 2018,,,303,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3XXU1SWE8O9JU1IQ7C87IJIB86JA05,AJG4Y1OT9N50T,Approved,Fri Aug 17 12:40:39 PDT 2018,Fri Aug 17 12:45:46 PDT 2018,Fri Aug 17 18:45:46 PDT 2018,Fri Aug 17 15:15:19 PDT 2018,,,307,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
3QX22DUVOPVX3JU2HAHZOJ7GV54MV8,3JHC69GP0MNXQMISSI60LBJF56X5DX,Personalized College Ranker,Help us test the user interface for an interactive ranking tool.  Your task is to create ranking of colleges based on your own personal preferences. There is also a short survey about your experience.  Google Chrome is required for this HIT.,"survey, usability, user experience, college, ranking",$1.50 ,Fri Aug 17 12:40:18 PDT 2018,31,BatchId:3343592;OriginalHitTemplateId:920937340;,2700,21600,Mon Aug 20 15:21:58 PDT 2018,,,3ZAK8W07I6S39AWODHPYIKU5F9K0UG,A3NBGNDNDGF10U,Approved,Fri Aug 17 13:30:38 PDT 2018,Fri Aug 17 13:39:49 PDT 2018,Fri Aug 17 19:39:49 PDT 2018,Fri Aug 17 15:15:19 PDT 2018,,,551,100% (1/1),100% (1/1),100% (1/1),1.53454E+12,,
